periodicity,seasonadj,geo_level,geography,ind_level,industry,ownercode,sex,agegrp,race,ethnicity,education,firmage,firmsize,year,quarter,_TYPE_,_FREQ_,e
Q,U,S,44,A,0000,A05,0,A00,A0,A0,E0,0,0,2010,4,65535,1,382882
Q,U,S,44,A,0000,A05,0,A00,A0,A0,E0,0,0,2011,1,65535,1,376666
Q,U,S,44,A,0000,A05,0,A00,A0,A0,E0,0,0,2011,2,65535,1,405548
Q,U,S,44,A,0000,A05,0,A00,A0,A0,E0,0,0,2011,3,65535,1,391271
Q,U,S,44,A,0000,A05,0,A00,A0,A0,E0,0,0,2011,4,65535,1,383379
Q,U,S,44,A,0000,A05,0,A00,A0,A0,E0,0,0,2012,1,65535,1,377899
Q,U,S,44,A,0000,A05,0,A00,A0,A0,E0,0,0,2012,2,65535,1,404839
Q,U,S,44,A,0000,A05,0,A00,A0,A0,E0,0,0,2012,3,65535,1,391425
Q,U,S,44,A,0000,A05,0,A00,A0,A0,E0,0,0,2012,4,65535,1,386781
Q,U,S,44,A,0000,A05,0,A00,A0,A0,E0,0,0,2013,1,65535,1,380808
Q,U,S,44,A,0000,A05,0,A00,A0,A0,E0,0,0,2013,2,65535,1,410339
Q,U,S,44,A,0000,A05,0,A00,A0,A0,E0,0,0,2013,3,65535,1,398826
Q,U,S,44,A,0000,A05,0,A00,A0,A0,E0,0,0,2013,4,65535,1,394298
Q,U,S,44,A,0000,A05,0,A00,A0,A0,E0,0,0,2014,1,65535,1,386537
Q,U,S,44,A,0000,A05,0,A00,A0,A0,E0,0,0,2014,2,65535,1,419433
Q,U,S,44,A,0000,A05,0,A00,A0,A0,E0,0,0,2014,3,65535,1,405675
Q,U,S,44,A,0000,A05,0,A00,A0,A0,E0,0,0,2014,4,65535,1,402801
Q,U,S,44,A,0000,A05,0,A00,A0,A0,E0,0,0,2015,1,65535,1,394271
Q,U,S,44,A,0000,A05,0,A00,A0,A0,E0,0,0,2015,2,65535,1,425310
Q,U,S,44,A,0000,A05,0,A00,A0,A0,E0,0,0,2015,3,65535,1,414083
Q,U,S,44,A,0000,A05,0,A00,A0,A0,E0,0,0,2015,4,65535,1,
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,1998,1,65535,1,1350580
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,1998,2,65535,1,1490442
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,1998,3,65535,1,1466909
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,1998,4,65535,1,1452838
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,1999,1,65535,1,1451026
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,1999,2,65535,1,1523193
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,1999,3,65535,1,1490202
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,1999,4,65535,1,1489563
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2000,1,65535,1,1492198
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2000,2,65535,1,1561675
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2000,3,65535,1,1498762
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2000,4,65535,1,1497410
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2001,1,65535,1,1481138
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2001,2,65535,1,1512109
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2001,3,65535,1,1459951
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2001,4,65535,1,1426775
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2002,1,65535,1,1426540
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2002,2,65535,1,1495183
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2002,3,65535,1,1454515
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2002,4,65535,1,1458077
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2003,1,65535,1,1432054
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2003,2,65535,1,1490849
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2003,3,65535,1,1457302
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2003,4,65535,1,1448449
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2004,1,65535,1,1447955
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2004,2,65535,1,1511058
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2004,3,65535,1,1481734
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2004,4,65535,1,1483033
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2005,1,65535,1,1485459
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2005,2,65535,1,1554915
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2005,3,65535,1,1510795
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2005,4,65535,1,1478527
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2006,1,65535,1,1509438
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2006,2,65535,1,1591896
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2006,3,65535,1,1546710
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2006,4,65535,1,1551892
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2007,1,65535,1,1555067
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2007,2,65535,1,1613687
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2007,3,65535,1,1574123
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2007,4,65535,1,1568069
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2008,1,65535,1,1540343
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2008,2,65535,1,1584591
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2008,3,65535,1,1526288
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2008,4,65535,1,1473395
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2009,1,65535,1,1419616
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2009,2,65535,1,1457627
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2009,3,65535,1,1406919
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2009,4,65535,1,1395491
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2010,1,65535,1,1400001
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2010,2,65535,1,1472702
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2010,3,65535,1,1424692
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2010,4,65535,1,1428989
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2011,1,65535,1,1429107
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2011,2,65535,1,1502889
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2011,3,65535,1,1457274
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2011,4,65535,1,1463520
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2012,1,65535,1,1455835
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2012,2,65535,1,1523228
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2012,3,65535,1,1480870
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2012,4,65535,1,1482079
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2013,1,65535,1,1474965
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2013,2,65535,1,1547342
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2013,3,65535,1,1516794
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2013,4,65535,1,1528723
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2014,1,65535,1,1519287
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2014,2,65535,1,1600679
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2014,3,65535,1,1564645
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2014,4,65535,1,1573502
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2015,1,65535,1,1560313
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2015,2,65535,1,1647050
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2015,3,65535,1,1617903
Q,U,S,45,A,0000,A05,0,A00,A0,A0,E0,0,0,2015,4,65535,1,
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,1998,1,65535,1,273211
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,1998,2,65535,1,304001
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,1998,3,65535,1,290571
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,1998,4,65535,1,288988
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,1999,1,65535,1,287028
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,1999,2,65535,1,313659
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,1999,3,65535,1,302360
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,1999,4,65535,1,300351
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2000,1,65535,1,297131
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2000,2,65535,1,320730
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2000,3,65535,1,306176
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2000,4,65535,1,299228
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2001,1,65535,1,289608
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2001,2,65535,1,311247
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2001,3,65535,1,294912
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2001,4,65535,1,290878
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2002,1,65535,1,287403
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2002,2,65535,1,308845
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2002,3,65535,1,297089
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2002,4,65535,1,290033
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2003,1,65535,1,285525
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2003,2,65535,1,308812
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2003,3,65535,1,297410
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2003,4,65535,1,294027
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2004,1,65535,1,287934
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2004,2,65535,1,316055
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2004,3,65535,1,302867
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2004,4,65535,1,296732
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2005,1,65535,1,293725
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2005,2,65535,1,321514
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2005,3,65535,1,307664
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2005,4,65535,1,302906
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2006,1,65535,1,302747
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2006,2,65535,1,328539
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2006,3,65535,1,316034
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2006,4,65535,1,311127
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2007,1,65535,1,309125
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2007,2,65535,1,334281
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2007,3,65535,1,324442
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2007,4,65535,1,318520
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2008,1,65535,1,316509
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2008,2,65535,1,337854
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2008,3,65535,1,325380
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2008,4,65535,1,316149
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2009,1,65535,1,308401
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2009,2,65535,1,326822
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2009,3,65535,1,317352
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2009,4,65535,1,305196
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2010,1,65535,1,299280
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2010,2,65535,1,331794
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2010,3,65535,1,322736
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2010,4,65535,1,312458
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2011,1,65535,1,306517
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2011,2,65535,1,333925
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2011,3,65535,1,324811
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2011,4,65535,1,318679
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2012,1,65535,1,316552
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2012,2,65535,1,342986
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2012,3,65535,1,329692
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2012,4,65535,1,323797
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2013,1,65535,1,320389
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2013,2,65535,1,344237
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2013,3,65535,1,334689
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2013,4,65535,1,330581
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2014,1,65535,1,326868
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2014,2,65535,1,352277
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2014,3,65535,1,340583
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2014,4,65535,1,335414
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2015,1,65535,1,331791
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2015,2,65535,1,357354
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2015,3,65535,1,344164
Q,U,S,46,A,0000,A05,0,A00,A0,A0,E0,0,0,2015,4,65535,1,
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,1998,1,65535,1,2042961
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,1998,2,65535,1,2268359
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,1998,3,65535,1,2219792
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,1998,4,65535,1,2223595
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,1999,1,65535,1,2089859
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,1999,2,65535,1,2270396
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,1999,3,65535,1,2394973
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,1999,4,65535,1,2286804
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2000,1,65535,1,2269231
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2000,2,65535,1,2325847
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2000,3,65535,1,2266129
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2000,4,65535,1,2308616
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2001,1,65535,1,2243584
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2001,2,65535,1,2300939
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2001,3,65535,1,2235314
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2001,4,65535,1,2202257
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2002,1,65535,1,2181847
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2002,2,65535,1,2257949
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2002,3,65535,1,2234192
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2002,4,65535,1,2222490
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2003,1,65535,1,2161624
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2003,2,65535,1,2242263
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2003,3,65535,1,2221368
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2003,4,65535,1,2230853
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2004,1,65535,1,2213864
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2004,2,65535,1,2299486
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2004,3,65535,1,2275574
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2004,4,65535,1,2283082
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2005,1,65535,1,2256789
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2005,2,65535,1,2346952
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2005,3,65535,1,2326305
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2005,4,65535,1,2319252
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2006,1,65535,1,2290652
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2006,2,65535,1,2371798
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2006,3,65535,1,2372724
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2006,4,65535,1,2333721
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2007,1,65535,1,2306984
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2007,2,65535,1,2377466
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2007,3,65535,1,2346776
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2007,4,65535,1,2349007
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2008,1,65535,1,2322006
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2008,2,65535,1,2372714
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2008,3,65535,1,2299029
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2008,4,65535,1,2235352
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2009,1,65535,1,2141571
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2009,2,65535,1,2168835
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2009,3,65535,1,2128098
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2009,4,65535,1,2113178
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2010,1,65535,1,2075609
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2010,2,65535,1,2170115
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2010,3,65535,1,2169704
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2010,4,65535,1,2155604
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2011,1,65535,1,2128629
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2011,2,65535,1,2230095
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2011,3,65535,1,2215196
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2011,4,65535,1,2252047
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2012,1,65535,1,2227779
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2012,2,65535,1,2288876
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2012,3,65535,1,2251957
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2012,4,65535,1,2274788
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2013,1,65535,1,2239323
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2013,2,65535,1,2324178
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2013,3,65535,1,2301473
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2013,4,65535,1,2326455
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2014,1,65535,1,2293888
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2014,2,65535,1,2384311
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2014,3,65535,1,2364522
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2014,4,65535,1,2390026
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2015,1,65535,1,2355916
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2015,2,65535,1,2468262
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2015,3,65535,1,2438786
Q,U,S,47,A,0000,A05,0,A00,A0,A0,E0,0,0,2015,4,65535,1,
Q,U,S,48,A,0000,A05,0,A00,A0,A0,E0,0,0,1995,1,65535,1,6099668
Q,U,S,48,A,0000,A05,0,A00,A0,A0,E0,0,0,1995,2,65535,1,6565716
Q,U,S,48,A,0000,A05,0,A00,A0,A0,E0,0,0,1995,3,65535,1,6539627
Q,U,S,48,A,0000,A05,0,A00,A0,A0,E0,0,0,1995,4,65535,1,6556455
Q,U,S,48,A,0000,A05,0,A00,A0,A0,E0,0,0,1996,1,65535,1,6580857
Q,U,S,48,A,0000,A05,0,A00,A0,A0,E0,0,0,1996,2,65535,1,6736897
Q,U,S,48,A,0000,A05,0,A00,A0,A0,E0,0,0,1996,3,65535,1,6737714
Q,U,S,48,A,0000,A05,0,A00,A0,A0,E0,0,0,1996,4,65535,1,6832983
Q,U,S,48,A,0000,A05,0,A00,A0,A0,E0,0,0,1997,1,65535,1,6861849
Q,U,S,48,A,0000,A05,0,A00,A0,A0,E0,0,0,1997,2,65535,1,7121556
Q,U,S,48,A,0000,A05,0,A00,A0,A0,E0,0,0,1997,3,65535,1,7124149
Q,U,S,48,A,0000,A05,0,A00,A0,A0,E0,0,0,1997,4,65535,1,7177579
Q,U,S,48,A,0000,A05,0,A00,A0,A0,E0,0,0,1998,1,65535,1,7229562
Q,U,S,48,A,0000,A05,0,A00,A0,A0,E0,0,0,1998,2,65535,1,7415084
Q,U,S,48,A,0000,A05,0,A00,A0,A0,E0,0,0,1998,3,65535,1,7400847
Q,U,S,48,A,0000,A05,0,A00,A0,A0,E0,0,0,1998,4,65535,1,7367784
Q,U,S,48,A,0000,A05,0,A00,A0,A0,E0,0,0,1999,1,65535,1,7655299
Q,U,S,48,A,0000,A05,0,A00,A0,A0,E0,0,0,1999,2,65535,1,7574162
Q,U,S,48,A,0000,A05,0,A00,A0,A0,E0,0,0,1999,3,65535,1,7552297
Q,U,S,48,A,0000,A05,0,A00,A0,A0,E0,0,0,1999,4,65535,1,7569974
Q,U,S,48,A,0000,A05,0,A00,A0,A0,E0,0,0,2000,1,65535,1,7701097
Q,U,S,48,A,0000,A05,0,A00,A0,A0,E0,0,0,2000,2,65535,1,7863389
Q,U,S,48,A,0000,A05,0,A00,A0,A0,E0,0,0,2000,3,65535,1,7830243
Q,U,S,48,A,0000,A05,0,A00,A0,A0,E0,0,0,2000,4,65535,1,7804119
Q,U,S,48,A,0000,A05,0,A00,A0,A0,E0,0,0,2001,1,65535,1,7832613
Q,U,S,48,A,0000,A05,0,A00,A0,A0,E0,0,0,2001,2,65535,1,7902245
Q,U,S,48,A,0000,A05,0,A00,A0,A0,E0,0,0,2001,3,65535,1,7780197
Q,U,S,48,A,0000,A05,0,A00,A0,A0,E0,0,0,2001,4,65535,1,7658239
Q,U,S,48,A,0000,A05,0,A00,A0,A0,E0,0,0,2002,1,65535,1,7646358
Q,U,S,48,A,0000,A05,0,A00,A0,A0,E0,0,0,2002,2,65535,1,7754405
Q,U,S,48,A,0000,A05,0,A00,A0,A0,E0,0,0,2002,3,65535,1,7649002
Q,U,S,48,A,0000,A05,0,A00,A0,A0,E0,0,0,2002,4,65535,1,7558834
Q,U,S,48,A,0000,A05,0,A00,A0,A0,E0,0,0,2003,1,65535,1,7551178
Q,U,S,48,A,0000,A05,0,A00,A0,A0,E0,0,0,2003,2,65535,1,7699096
Q,U,S,48,A,0000,A05,0,A00,A0,A0,E0,0,0,2003,3,65535,1,7600724
Q,U,S,48,A,0000,A05,0,A00,A0,A0,E0,0,0,2003,4,65535,1,7588351
Q,U,S,48,A,0000,A05,0,A00,A0,A0,E0,0,0,2004,1,65535,1,7631800
Q,U,S,48,A,0000,A05,0,A00,A0,A0,E0,0,0,2004,2,65535,1,7820715
Q,U,S,48,A,0000,A05,0,A00,A0,A0,E0,0,0,2004,3,65535,1,7804983
Q,U,S,48,A,0000,A05,0,A00,A0,A0,E0,0,0,2004,4,65535,1,7789291
Q,U,S,48,A,0000,A05,0,A00,A0,A0,E0,0,0,2005,1,65535,1,7849506
Q,U,S,48,A,0000,A05,0,A00,A0,A0,E0,0,0,2005,2,65535,1,7920510
Q,U,S,48,A,0000,A05,0,A00,A0,A0,E0,0,0,2005,3,65535,1,8033763
Q,U,S,48,A,0000,A05,0,A00,A0,A0,E0,0,0,2005,4,65535,1,8249211
Q,U,S,48,A,0000,A05,0,A00,A0,A0,E0,0,0,2006,1,65535,1,8151317
Q,U,S,48,A,0000,A05,0,A00,A0,A0,E0,0,0,2006,2,65535,1,8370332
Q,U,S,48,A,0000,A05,0,A00,A0,A0,E0,0,0,2006,3,65535,1,8341269
Q,U,S,48,A,0000,A05,0,A00,A0,A0,E0,0,0,2006,4,65535,1,8397039
Q,U,S,48,A,0000,A05,0,A00,A0,A0,E0,0,0,2007,1,65535,1,8441504
